db traj id : 1970
frame,reward,score,terminal, action
1150,0, 110, False, 1
1151,0, 110, False, 1
1152,0, 110, False, 1
1153,0, 110, False, 1
1154,0, 110, False, 1
1155,0, 110, False, 1
1156,0, 110, False, 1
1157,0, 110, False, 1
1158,0, 110, False, 1
1159,0, 110, False, 1
1160,0, 110, False, 1
1161,0, 110, False, 1
1162,0, 110, False, 1
1163,0, 110, False, 1
1164,0, 110, False, 1
1165,0, 110, False, 1
1166,0, 110, False, 1
1167,0, 110, False, 1
1168,0, 110, False, 1
1169,0, 110, False, 1
1170,0, 110, False, 1
1171,0, 110, False, 1
1172,0, 110, False, 1
1173,5, 115, False, 1
1174,0, 115, False, 1
1175,0, 115, False, 1
1176,0, 115, False, 1
1177,0, 115, False, 1
1178,0, 115, False, 1
1179,0, 115, False, 1
1180,0, 115, False, 1
1181,0, 115, False, 1
1182,0, 115, False, 1
1183,0, 115, False, 1
1184,0, 115, False, 1
1185,0, 115, False, 1
1186,0, 115, False, 1
1187,0, 115, False, 1
1188,0, 115, False, 1
1189,0, 115, False, 1
1190,0, 115, False, 1
1191,0, 115, False, 1
1192,0, 115, False, 1
1193,0, 115, False, 1
1194,0, 115, False, 1
1195,0, 115, False, 1
1196,0, 115, False, 1
1197,0, 115, False, 1
1198,0, 115, False, 1
1199,0, 115, False, 1
1200,0, 115, False, 1
1201,0, 115, False, 1
1202,0, 115, False, 1
1203,10, 125, False, 1
1204,0, 125, False, 1
1205,0, 125, False, 1
1206,0, 125, False, 1
1207,0, 125, False, 1
1208,0, 125, False, 1
1209,0, 125, False, 1
1210,0, 125, False, 1
1211,0, 125, False, 1
1212,0, 125, False, 1
1213,0, 125, False, 1
1214,0, 125, False, 1
1215,0, 125, False, 1
1216,0, 125, False, 1
1217,0, 125, False, 1
1218,0, 125, False, 1
1219,0, 125, False, 1
1220,0, 125, False, 1
1221,0, 125, False, 1
1222,0, 125, False, 1
1223,0, 125, False, 1
1224,0, 125, False, 1
1225,0, 125, False, 1
1226,0, 125, False, 1
1227,0, 125, False, 12
1228,0, 125, False, 12
1229,0, 125, False, 12
1230,0, 125, False, 12
1231,0, 125, False, 12
1232,0, 125, False, 12
1233,0, 125, False, 1
1234,0, 125, False, 1
1235,0, 125, False, 1
1236,0, 125, False, 1
1237,0, 125, False, 1
1238,0, 125, False, 1
1239,0, 125, False, 1
1240,0, 125, False, 1
1241,0, 125, False, 1
1242,0, 125, False, 1
1243,0, 125, False, 1
1244,0, 125, False, 1
1245,0, 125, False, 1
1246,0, 125, False, 1
1247,0, 125, False, 1
1248,0, 125, False, 1
1249,0, 125, False, 1
1250,0, 125, False, 1
1251,0, 125, False, 1
1252,0, 125, False, 1
1253,0, 125, False, 1
1254,0, 125, False, 1
1255,0, 125, False, 1
1256,0, 125, False, 1
1257,0, 125, False, 1
1258,0, 125, False, 1
1259,0, 125, False, 1
1260,0, 125, False, 1
1261,0, 125, False, 1
1262,0, 125, False, 1
1263,0, 125, False, 1
1264,0, 125, False, 1
1265,0, 125, False, 1
1266,0, 125, False, 1
1267,0, 125, False, 1
1268,0, 125, False, 1
1269,0, 125, False, 1
1270,0, 125, False, 1
1271,0, 125, False, 1
1272,0, 125, False, 1
1273,0, 125, False, 1
1274,0, 125, False, 1
1275,0, 125, False, 1
1276,0, 125, False, 1
1277,0, 125, False, 1
1278,0, 125, False, 1
1279,0, 125, False, 1
1280,0, 125, False, 1
1281,0, 125, False, 1
1282,0, 125, False, 1
1283,0, 125, False, 1
1284,0, 125, False, 1
1285,0, 125, False, 1
1286,0, 125, False, 1
1287,0, 125, False, 1
1288,0, 125, False, 1
1289,0, 125, False, 1
1290,0, 125, False, 1
1291,0, 125, False, 1
1292,0, 125, False, 1
1293,0, 125, False, 1
1294,0, 125, False, 1
1295,0, 125, False, 1
1296,0, 125, False, 1
1297,0, 125, False, 1
1298,0, 125, False, 1
1299,0, 125, False, 1
1300,0, 125, False, 1
1301,0, 125, False, 1
1302,0, 125, False, 1
1303,0, 125, False, 1
1304,0, 125, False, 1
1305,0, 125, False, 1
1306,0, 125, False, 11
1307,0, 125, False, 11
1308,0, 125, False, 11
1309,0, 125, False, 11
1310,0, 125, False, 11
1311,0, 125, False, 11
1312,0, 125, False, 11
1313,0, 125, False, 11
1314,0, 125, False, 11
1315,0, 125, False, 11
1316,0, 125, False, 1
1317,0, 125, False, 1
1318,0, 125, False, 1
1319,0, 125, False, 1
1320,0, 125, False, 1
1321,0, 125, False, 1
1322,0, 125, False, 1
1323,0, 125, False, 1
1324,0, 125, False, 1
1325,0, 125, False, 1
1326,0, 125, False, 1
1327,0, 125, False, 1
1328,0, 125, False, 1
1329,0, 125, False, 1
1330,0, 125, False, 1
1331,0, 125, False, 1
1332,0, 125, False, 11
1333,0, 125, False, 11
1334,0, 125, False, 11
1335,0, 125, False, 11
1336,0, 125, False, 11
1337,0, 125, False, 11
1338,0, 125, False, 11
1339,0, 125, False, 11
1340,0, 125, False, 11
1341,0, 125, False, 11
1342,0, 125, False, 11
1343,0, 125, False, 1
1344,0, 125, False, 1
1345,0, 125, False, 1
1346,0, 125, False, 1
1347,0, 125, False, 1
1348,0, 125, False, 1
1349,0, 125, False, 1
1350,0, 125, False, 1
1351,0, 125, False, 1
1352,0, 125, False, 1
1353,0, 125, False, 1
1354,0, 125, False, 1
1355,0, 125, False, 1
1356,0, 125, False, 1
1357,0, 125, False, 1
1358,0, 125, False, 1
1359,0, 125, False, 1
1360,0, 125, False, 1
1361,0, 125, False, 1
1362,0, 125, False, 1
1363,0, 125, False, 1
1364,0, 125, False, 1
1365,0, 125, False, 1
1366,0, 125, False, 1
1367,0, 125, False, 1
1368,0, 125, False, 1
1369,0, 125, False, 1
1370,0, 125, False, 1
1371,0, 125, False, 1
1372,0, 125, False, 1
1373,0, 125, False, 12
1374,0, 125, False, 12
1375,0, 125, False, 12
1376,0, 125, False, 12
1377,0, 125, False, 12
1378,0, 125, False, 12
1379,0, 125, False, 1
1380,0, 125, False, 1
1381,0, 125, False, 1
1382,0, 125, False, 1
1383,0, 125, False, 1
1384,0, 125, False, 1
1385,0, 125, False, 1
1386,0, 125, False, 1
1387,0, 125, False, 1
1388,0, 125, False, 1
1389,0, 125, False, 1
1390,0, 125, False, 1
1391,0, 125, False, 1
1392,0, 125, False, 1
1393,0, 125, False, 1
1394,0, 125, False, 1
1395,0, 125, False, 1
1396,0, 125, False, 1
1397,0, 125, False, 1
1398,0, 125, False, 1
1399,0, 125, False, 11
1400,0, 125, False, 11
1401,0, 125, False, 11
1402,0, 125, False, 11
1403,0, 125, False, 11
1404,0, 125, False, 11
1405,0, 125, False, 11
1406,0, 125, False, 11
1407,0, 125, False, 11
1408,0, 125, False, 11
1409,0, 125, False, 11
1410,0, 125, False, 11
1411,0, 125, False, 11
1412,0, 125, False, 11
1413,0, 125, False, 11
1414,0, 125, False, 11
1415,0, 125, False, 11
1416,0, 125, False, 11
1417,0, 125, False, 1
1418,0, 125, False, 1
1419,0, 125, False, 1
1420,0, 125, False, 1
1421,0, 125, False, 1
1422,0, 125, False, 1
1423,0, 125, False, 1
1424,0, 125, False, 1
1425,0, 125, False, 1
1426,0, 125, False, 1
1427,0, 125, False, 1
1428,0, 125, False, 1
1429,25, 150, False, 1
1430,0, 150, False, 1
1431,0, 150, False, 11
1432,0, 150, False, 11
1433,0, 150, False, 11
1434,0, 150, False, 11
1435,0, 150, False, 11
1436,0, 150, False, 11
1437,0, 150, False, 11
1438,0, 150, False, 11
1439,0, 150, False, 1
1440,0, 150, False, 1
1441,0, 150, False, 1
1442,0, 150, False, 1
1443,0, 150, False, 1
1444,0, 150, False, 1
1445,0, 150, False, 1
1446,0, 150, False, 1
1447,0, 150, False, 1
1448,0, 150, False, 1
1449,0, 150, False, 1
1450,0, 150, False, 1
1451,0, 150, False, 1
1452,0, 150, False, 1
1453,0, 150, False, 1
1454,0, 150, False, 1
1455,0, 150, False, 1
1456,0, 150, False, 1
1457,0, 150, False, 1
1458,0, 150, False, 1
1459,0, 150, False, 1
1460,0, 150, False, 1
1461,0, 150, False, 1
1462,0, 150, False, 1
1463,0, 150, False, 1
1464,0, 150, False, 1
1465,0, 150, False, 1
1466,0, 150, False, 1
1467,0, 150, False, 1
1468,0, 150, False, 1
1469,0, 150, False, 1
1470,0, 150, False, 1
1471,0, 150, False, 1
1472,0, 150, False, 1
1473,0, 150, False, 1
1474,0, 150, False, 1
1475,0, 150, False, 1
1476,0, 150, False, 1
1477,0, 150, False, 1
1478,0, 150, False, 1
1479,0, 150, False, 1
1480,0, 150, False, 1
1481,0, 150, False, 1
1482,0, 150, False, 1
1483,0, 150, False, 1
1484,0, 150, False, 1
1485,0, 150, False, 1
1486,0, 150, False, 1
1487,0, 150, False, 1
1488,0, 150, False, 1
1489,0, 150, False, 1
1490,0, 150, False, 1
1491,0, 150, False, 1
1492,0, 150, False, 1
1493,0, 150, False, 1
1494,0, 150, False, 1
1495,0, 150, False, 1
1496,0, 150, False, 1
1497,0, 150, False, 1
1498,0, 150, False, 1
1499,0, 150, False, 1
1500,0, 150, False, 1
1501,0, 150, False, 1
1502,0, 150, False, 1
1503,0, 150, False, 1
1504,0, 150, False, 1
1505,0, 150, False, 1
1506,0, 150, False, 1
1507,0, 150, False, 1
1508,0, 150, False, 1
1509,0, 150, False, 1
1510,0, 150, False, 1
1511,0, 150, False, 1
1512,0, 150, False, 1
1513,0, 150, False, 1
1514,0, 150, False, 1
1515,0, 150, False, 1
1516,0, 150, False, 1
1517,0, 150, False, 1
1518,0, 150, False, 1
1519,0, 150, False, 1
1520,0, 150, False, 1
1521,0, 150, False, 1
1522,0, 150, False, 1
1523,0, 150, False, 1
1524,0, 150, False, 1
1525,0, 150, False, 1
1526,0, 150, False, 1
1527,0, 150, False, 1
1528,0, 150, False, 1
1529,0, 150, False, 1
1530,0, 150, False, 1
1531,0, 150, False, 1
1532,0, 150, False, 1
1533,0, 150, False, 1
1534,0, 150, False, 1
1535,0, 150, False, 1
1536,0, 150, False, 1
1537,0, 150, False, 1
1538,0, 150, False, 1
1539,0, 150, False, 1
1540,0, 150, False, 1
1541,0, 150, False, 1
1542,0, 150, False, 1
1543,0, 150, False, 1
1544,0, 150, False, 1
1545,0, 150, False, 1
1546,0, 150, False, 1
1547,0, 150, False, 1
1548,0, 150, False, 1
1549,0, 150, False, 1
1550,0, 150, False, 1
1551,0, 150, False, 1
1552,0, 150, False, 1
1553,15, 165, False, 1
1554,0, 165, False, 1
1555,0, 165, False, 1
1556,0, 165, False, 1
1557,0, 165, False, 1
1558,0, 165, False, 1
1559,0, 165, False, 1
1560,0, 165, False, 1
1561,0, 165, False, 1
1562,0, 165, False, 1
1563,0, 165, False, 1
1564,0, 165, False, 1
1565,0, 165, False, 1
1566,0, 165, False, 1
1567,0, 165, False, 1
1568,0, 165, False, 1
1569,0, 165, False, 1
1570,0, 165, False, 1
1571,0, 165, False, 1
1572,0, 165, False, 1
1573,0, 165, False, 1
1574,0, 165, False, 1
1575,0, 165, False, 1
1576,0, 165, False, 1
1577,0, 165, False, 1
1578,0, 165, False, 12
1579,0, 165, False, 12
1580,0, 165, False, 12
1581,0, 165, False, 12
1582,0, 165, False, 12
1583,0, 165, False, 12
1584,0, 165, False, 12
1585,0, 165, False, 12
1586,0, 165, False, 12
1587,0, 165, False, 12
1588,0, 165, False, 12
1589,0, 165, False, 12
1590,0, 165, False, 12
1591,0, 165, False, 12
1592,0, 165, False, 12
1593,0, 165, False, 12
1594,0, 165, False, 12
1595,0, 165, False, 12
1596,0, 165, False, 12
1597,0, 165, False, 12
1598,0, 165, False, 1
1599,0, 165, False, 1
1600,0, 165, False, 1
1601,20, 185, False, 1
1602,0, 185, False, 1
1603,0, 185, False, 1
1604,0, 185, False, 1
1605,0, 185, False, 1
1606,0, 185, False, 1
1607,0, 185, False, 1
1608,0, 185, False, 1
1609,0, 185, False, 1
1610,0, 185, False, 1
1611,0, 185, False, 1
1612,0, 185, False, 1
1613,0, 185, False, 1
1614,0, 185, False, 1
1615,0, 185, False, 1
1616,0, 185, False, 1
1617,0, 185, False, 1
1618,0, 185, False, 1
1619,0, 185, False, 1
1620,0, 185, False, 1
1621,0, 185, False, 1
1622,0, 185, False, 1
1623,0, 185, False, 1
1624,0, 185, False, 1
1625,0, 185, False, 1
1626,0, 185, False, 1
1627,0, 185, False, 1
1628,0, 185, False, 1
1629,0, 185, False, 1
1630,0, 185, False, 1
1631,0, 185, False, 1
1632,0, 185, False, 1
1633,0, 185, False, 1
1634,0, 185, False, 1
1635,0, 185, False, 1
1636,0, 185, False, 1
1637,0, 185, False, 1
1638,0, 185, False, 1
1639,0, 185, False, 1
1640,0, 185, False, 1
1641,0, 185, False, 1
1642,0, 185, False, 1
1643,0, 185, False, 1
1644,0, 185, False, 1
1645,0, 185, False, 1
1646,0, 185, False, 1
1647,0, 185, False, 1
1648,0, 185, False, 1
1649,0, 185, False, 1
1650,0, 185, False, 1
1651,0, 185, False, 12
1652,0, 185, False, 12
1653,0, 185, False, 12
1654,0, 185, False, 12
1655,0, 185, False, 12
1656,0, 185, False, 12
1657,0, 185, False, 1
1658,0, 185, False, 1
1659,0, 185, False, 1
1660,0, 185, False, 1
1661,0, 185, False, 1
1662,0, 185, False, 1
1663,0, 185, False, 1
1664,0, 185, False, 1
1665,0, 185, False, 1
1666,0, 185, False, 11
1667,0, 185, False, 11
1668,0, 185, False, 11
1669,0, 185, False, 11
1670,0, 185, False, 11
1671,0, 185, False, 11
1672,0, 185, False, 11
1673,0, 185, False, 11
1674,0, 185, False, 11
1675,0, 185, False, 11
1676,0, 185, False, 11
1677,0, 185, False, 11
1678,0, 185, False, 1
1679,0, 185, False, 1
1680,0, 185, False, 1
1681,0, 185, False, 1
1682,0, 185, False, 1
1683,0, 185, False, 1
1684,0, 185, False, 1
1685,0, 185, False, 1
1686,0, 185, False, 1
1687,0, 185, False, 1
1688,0, 185, False, 1
1689,0, 185, False, 1
1690,0, 185, False, 1
1691,0, 185, False, 1
1692,0, 185, False, 12
1693,0, 185, False, 12
1694,0, 185, False, 12
1695,0, 185, False, 12
1696,0, 185, False, 12
1697,0, 185, False, 12
1698,0, 185, False, 12
1699,0, 185, False, 12
1700,0, 185, False, 12
1701,0, 185, False, 12
1702,0, 185, False, 12
1703,0, 185, False, 1
1704,0, 185, False, 1
1705,0, 185, False, 1
1706,0, 185, False, 1
1707,0, 185, False, 1
1708,0, 185, False, 1
1709,0, 185, False, 1
1710,0, 185, False, 1
1711,0, 185, False, 1
1712,0, 185, False, 1
1713,0, 185, False, 1
1714,0, 185, False, 1
1715,0, 185, False, 1
1716,0, 185, False, 12
1717,0, 185, False, 12
1718,0, 185, False, 12
1719,0, 185, False, 12
1720,0, 185, False, 12
1721,0, 185, False, 12
1722,0, 185, False, 12
1723,0, 185, False, 12
1724,0, 185, False, 12
1725,0, 185, False, 12
1726,0, 185, False, 12
1727,0, 185, False, 12
1728,0, 185, False, 12
1729,0, 185, False, 12
1730,0, 185, False, 12
1731,0, 185, False, 12
1732,0, 185, False, 12
1733,0, 185, False, 12
1734,0, 185, False, 12
1735,0, 185, False, 12
1736,0, 185, False, 12
1737,0, 185, False, 12
1738,0, 185, False, 12
1739,0, 185, False, 12
1740,0, 185, False, 12
1741,0, 185, False, 12
1742,0, 185, False, 12
1743,25, 210, False, 12
1744,0, 210, False, 12
1745,0, 210, False, 12
1746,0, 210, False, 12
1747,0, 210, False, 12
1748,0, 210, False, 12
1749,0, 210, False, 12
1750,0, 210, False, 12
1751,0, 210, False, 12
1752,0, 210, False, 1
1753,0, 210, False, 1
1754,0, 210, False, 1
1755,0, 210, False, 1
1756,0, 210, False, 1
1757,0, 210, False, 1
1758,0, 210, False, 1
1759,0, 210, False, 1
1760,0, 210, False, 1
1761,0, 210, False, 1
1762,0, 210, False, 1
1763,0, 210, False, 1
1764,0, 210, False, 1
1765,0, 210, False, 1
1766,0, 210, False, 1
1767,0, 210, False, 1
1768,0, 210, False, 1
1769,0, 210, False, 1
1770,0, 210, False, 1
1771,0, 210, False, 1
1772,0, 210, False, 1
1773,0, 210, False, 1
1774,0, 210, False, 1
1775,0, 210, False, 1
1776,0, 210, False, 1
1777,0, 210, False, 1
1778,0, 210, False, 12
1779,0, 210, False, 12
1780,0, 210, False, 12
1781,0, 210, False, 12
1782,0, 210, False, 12
1783,0, 210, False, 12
1784,0, 210, False, 12
1785,0, 210, False, 12
1786,0, 210, False, 12
1787,0, 210, False, 12
1788,0, 210, False, 12
1789,0, 210, False, 12
1790,0, 210, False, 12
1791,0, 210, False, 12
1792,0, 210, False, 12
1793,0, 210, False, 12
1794,0, 210, False, 1
1795,0, 210, False, 1
1796,0, 210, False, 1
1797,0, 210, False, 1
1798,0, 210, False, 1
1799,0, 210, False, 1
1800,0, 210, False, 1
1801,0, 210, False, 1
1802,0, 210, False, 1
1803,0, 210, False, 1
1804,0, 210, False, 1
1805,0, 210, False, 1
1806,0, 210, False, 1
1807,0, 210, False, 1
1808,0, 210, False, 1
1809,0, 210, False, 1
1810,0, 210, False, 1
1811,0, 210, False, 1
1812,0, 210, False, 1
1813,0, 210, False, 1
1814,0, 210, False, 1
1815,0, 210, False, 1
1816,0, 210, False, 12
1817,0, 210, False, 12
1818,0, 210, False, 12
1819,0, 210, False, 12
1820,0, 210, False, 12
1821,0, 210, False, 12
1822,0, 210, False, 12
1823,0, 210, False, 12
1824,0, 210, False, 12
1825,0, 210, False, 12
1826,0, 210, False, 12
1827,0, 210, False, 12
1828,0, 210, False, 12
1829,0, 210, False, 12
1830,0, 210, False, 1
1831,0, 210, False, 1
1832,0, 210, False, 1
1833,0, 210, False, 1
1834,0, 210, False, 1
1835,0, 210, False, 1
1836,0, 210, False, 1
1837,0, 210, False, 1
1838,0, 210, False, 1
1839,0, 210, False, 1
1840,0, 210, False, 1
1841,0, 210, False, 12
1842,0, 210, False, 12
1843,0, 210, False, 12
1844,0, 210, False, 12
1845,0, 210, False, 12
1846,0, 210, False, 12
1847,0, 210, False, 12
1848,0, 210, False, 12
1849,0, 210, False, 12
1850,0, 210, False, 12
1851,0, 210, False, 12
1852,0, 210, False, 12
1853,0, 210, False, 12
1854,0, 210, False, 12
1855,0, 210, False, 12
1856,0, 210, False, 12
1857,0, 210, False, 12
1858,0, 210, False, 12
1859,0, 210, False, 12
1860,0, 210, False, 12
1861,0, 210, False, 12
1862,0, 210, False, 12
1863,0, 210, False, 12
1864,0, 210, False, 12
1865,0, 210, False, 12
1866,0, 210, False, 12
1867,0, 210, False, 12
1868,0, 210, False, 12
1869,0, 210, False, 12
1870,0, 210, False, 12
1871,0, 210, False, 12
1872,0, 210, False, 12
1873,0, 210, False, 12
1874,0, 210, False, 12
1875,0, 210, False, 12
1876,0, 210, False, 12
1877,0, 210, False, 12
1878,0, 210, False, 12
1879,0, 210, False, 12
1880,0, 210, False, 12
1881,0, 210, False, 12
1882,0, 210, False, 12
1883,0, 210, False, 12
1884,0, 210, False, 12
1885,0, 210, False, 12
1886,0, 210, False, 12
1887,0, 210, False, 12
1888,0, 210, False, 1
1889,0, 210, False, 1
1890,0, 210, False, 1
1891,0, 210, False, 1
1892,0, 210, False, 1
1893,0, 210, False, 1
1894,0, 210, False, 1
1895,0, 210, False, 1
1896,0, 210, False, 1
1897,0, 210, False, 1
1898,0, 210, False, 1
1899,0, 210, False, 1
1900,0, 210, False, 1
1901,0, 210, False, 1
1902,0, 210, False, 1
1903,0, 210, False, 1
1904,0, 210, False, 1
1905,0, 210, False, 1
1906,0, 210, False, 1
1907,0, 210, False, 1
1908,0, 210, False, 1
1909,0, 210, False, 1
1910,0, 210, False, 1
1911,0, 210, False, 1
1912,0, 210, False, 1
1913,0, 210, False, 1
1914,0, 210, False, 1
1915,0, 210, False, 1
1916,0, 210, False, 1
1917,0, 210, False, 1
1918,0, 210, False, 1
1919,0, 210, False, 1
1920,0, 210, False, 1
1921,0, 210, False, 1
1922,0, 210, False, 1
1923,0, 210, False, 1
1924,0, 210, False, 1
1925,0, 210, False, 1
1926,0, 210, False, 1
1927,0, 210, False, 1
1928,0, 210, False, 1
1929,0, 210, False, 1
1930,0, 210, False, 1
1931,0, 210, False, 1
1932,0, 210, False, 1
1933,0, 210, False, 1
1934,0, 210, False, 1
1935,0, 210, False, 1
1936,0, 210, False, 1
1937,0, 210, False, 1
1938,0, 210, False, 1
1939,0, 210, False, 1
1940,0, 210, False, 1
1941,0, 210, False, 1
1942,0, 210, False, 1
1943,0, 210, False, 1
1944,0, 210, False, 1
1945,0, 210, False, 1
1946,0, 210, False, 1
1947,0, 210, False, 1
1948,0, 210, False, 1
1949,0, 210, False, 1
1950,0, 210, False, 1
1951,0, 210, False, 1
1952,0, 210, False, 1
1953,0, 210, False, 1
1954,0, 210, False, 1
1955,0, 210, False, 1
1956,0, 210, False, 1
1957,0, 210, False, 1
1958,0, 210, False, 1
1959,0, 210, False, 1
1960,0, 210, False, 1
1961,0, 210, False, 1
1962,0, 210, False, 1
1963,0, 210, False, 1
1964,0, 210, False, 1
1965,0, 210, False, 1
1966,0, 210, False, 1
1967,0, 210, False, 1
1968,0, 210, False, 1
1969,0, 210, False, 1
1970,0, 210, False, 1
1971,0, 210, False, 1
1972,0, 210, False, 1
1973,0, 210, False, 1
1974,0, 210, False, 1
1975,0, 210, False, 1
1976,0, 210, False, 1
1977,0, 210, False, 1
1978,0, 210, False, 1
1979,0, 210, False, 1
1980,0, 210, False, 1
1981,0, 210, False, 1
1982,0, 210, False, 1
1983,0, 210, False, 1
1984,0, 210, False, 1
1985,0, 210, False, 1
1986,0, 210, False, 1
1987,0, 210, False, 1
1988,0, 210, False, 1
1989,0, 210, False, 1
1990,0, 210, False, 1
1991,0, 210, False, 1
1992,0, 210, False, 1
1993,0, 210, False, 1
1994,0, 210, False, 1
1995,0, 210, False, 1
1996,0, 210, False, 1
1997,0, 210, False, 1
1998,0, 210, False, 1
1999,0, 210, False, 1
2000,0, 210, False, 1
2001,0, 210, False, 1
2002,0, 210, False, 1
2003,0, 210, False, 1
2004,0, 210, False, 1
2005,0, 210, False, 1
2006,0, 210, False, 1
2007,0, 210, False, 1
2008,0, 210, False, 1
2009,0, 210, False, 1
2010,0, 210, False, 1
2011,0, 210, False, 1
2012,0, 210, False, 1
2013,0, 210, False, 1
2014,0, 210, False, 1
2015,0, 210, False, 1
2016,0, 210, False, 1
2017,0, 210, False, 1
2018,0, 210, False, 1
2019,0, 210, False, 1
2020,0, 210, False, 1
2021,0, 210, False, 1
2022,0, 210, False, 1
2023,0, 210, False, 1
2024,0, 210, False, 1
2025,0, 210, False, 1
2026,0, 210, False, 1
2027,0, 210, False, 1
2028,0, 210, False, 1
2029,0, 210, False, 1
2030,0, 210, False, 1
2031,0, 210, False, 1
2032,0, 210, False, 1
2033,0, 210, False, 1
2034,0, 210, False, 1
2035,0, 210, False, 1
2036,0, 210, False, 1
2037,0, 210, False, 1
2038,0, 210, False, 1
2039,0, 210, False, 1
2040,0, 210, False, 1
2041,0, 210, False, 1
2042,0, 210, False, 1
2043,0, 210, False, 1
2044,0, 210, False, 1
2045,0, 210, False, 1
2046,0, 210, False, 1
2047,0, 210, False, 1
2048,0, 210, False, 1
2049,0, 210, False, 1
2050,0, 210, False, 1
2051,0, 210, False, 1
2052,0, 210, False, 1
2053,0, 210, False, 1
2054,0, 210, False, 1
2055,0, 210, False, 1
2056,0, 210, False, 1
2057,0, 210, False, 1
2058,0, 210, False, 1
2059,0, 210, False, 1
2060,0, 210, False, 1
2061,0, 210, False, 1
2062,0, 210, False, 1
2063,0, 210, False, 1
2064,0, 210, False, 1
2065,30, 240, False, 1
2066,0, 240, False, 1
2067,0, 240, False, 1
2068,0, 240, False, 1
2069,0, 240, False, 1
2070,0, 240, False, 1
2071,0, 240, False, 1
2072,0, 240, False, 1
2073,0, 240, False, 1
2074,0, 240, False, 1
2075,0, 240, False, 1
2076,0, 240, False, 1
2077,0, 240, False, 1
2078,0, 240, False, 1
2079,0, 240, False, 1
2080,0, 240, False, 1
2081,0, 240, False, 1
2082,0, 240, False, 1
2083,0, 240, False, 1
2084,0, 240, False, 1
2085,0, 240, False, 1
2086,0, 240, False, 1
2087,0, 240, False, 1
2088,0, 240, False, 1
2089,0, 240, False, 1
2090,0, 240, False, 1
2091,0, 240, False, 1
2092,0, 240, False, 1
2093,0, 240, False, 1
2094,0, 240, False, 1
2095,0, 240, False, 1
2096,0, 240, False, 1
2097,0, 240, False, 1
2098,0, 240, False, 1
2099,0, 240, False, 1
2100,0, 240, False, 1
2101,0, 240, False, 1
2102,0, 240, False, 1
2103,0, 240, False, 1
2104,0, 240, False, 1
2105,0, 240, False, 1
2106,0, 240, False, 1
2107,0, 240, False, 1
2108,0, 240, False, 1
2109,0, 240, False, 1
2110,0, 240, False, 1
2111,0, 240, False, 1
2112,0, 240, False, 1
2113,0, 240, False, 1
2114,0, 240, False, 1
2115,0, 240, False, 1
2116,0, 240, False, 1
2117,0, 240, False, 1
2118,0, 240, False, 1
2119,0, 240, False, 1
2120,0, 240, False, 1
2121,0, 240, False, 1
2122,0, 240, False, 1
2123,0, 240, False, 1
2124,0, 240, False, 1
2125,0, 240, False, 1
2126,0, 240, False, 1
2127,0, 240, False, 1
2128,0, 240, False, 1
2129,0, 240, False, 12
2130,0, 240, False, 12
2131,0, 240, False, 12
2132,0, 240, False, 12
2133,0, 240, False, 12
2134,0, 240, False, 12
2135,0, 240, False, 12
2136,0, 240, False, 12
2137,0, 240, False, 12
2138,0, 240, False, 12
2139,0, 240, False, 1
2140,0, 240, False, 1
2141,0, 240, False, 1
2142,0, 240, False, 1
2143,0, 240, False, 1
2144,0, 240, False, 1
2145,0, 240, False, 1
2146,0, 240, False, 1
2147,0, 240, False, 1
2148,0, 240, False, 1
2149,0, 240, False, 1
2150,0, 240, False, 1
2151,0, 240, False, 1
2152,0, 240, False, 1
2153,0, 240, False, 1
2154,0, 240, False, 1
2155,0, 240, False, 1
2156,0, 240, False, 1
2157,0, 240, False, 1
2158,0, 240, False, 1
2159,0, 240, False, 1
2160,0, 240, False, 1
2161,0, 240, False, 1
2162,0, 240, False, 1
2163,0, 240, False, 1
2164,0, 240, False, 1
2165,0, 240, False, 1
2166,0, 240, False, 1
2167,0, 240, False, 1
2168,0, 240, False, 1
2169,0, 240, False, 1
2170,0, 240, False, 1
2171,0, 240, False, 1
2172,0, 240, False, 1
2173,0, 240, False, 11
2174,0, 240, False, 11
2175,0, 240, False, 11
2176,0, 240, False, 11
2177,0, 240, False, 11
2178,0, 240, False, 11
2179,0, 240, False, 11
2180,0, 240, False, 11
2181,0, 240, False, 11
2182,0, 240, False, 11
2183,15, 255, False, 11
2184,0, 255, False, 11
2185,0, 255, False, 11
2186,0, 255, False, 11
2187,0, 255, False, 11
2188,0, 255, False, 11
2189,0, 255, False, 11
2190,0, 255, False, 11
2191,0, 255, False, 11
2192,0, 255, False, 11
2193,0, 255, False, 11
2194,0, 255, False, 11
2195,0, 255, False, 11
2196,0, 255, False, 11
2197,0, 255, False, 11
2198,0, 255, False, 11
2199,0, 255, False, 11
2200,0, 255, False, 11
2201,0, 255, False, 11
2202,0, 255, False, 1
2203,0, 255, False, 1
2204,0, 255, False, 1
2205,0, 255, False, 1
2206,0, 255, False, 1
2207,0, 255, False, 1
2208,0, 255, False, 1
2209,0, 255, False, 1
2210,0, 255, False, 1
2211,0, 255, False, 1
2212,0, 255, False, 1
2213,0, 255, False, 1
2214,0, 255, False, 1
2215,0, 255, False, 1
2216,0, 255, False, 1
2217,0, 255, False, 1
2218,0, 255, False, 1
2219,0, 255, False, 1
2220,0, 255, False, 1
2221,0, 255, False, 1
2222,0, 255, False, 1
2223,0, 255, False, 1
2224,0, 255, False, 1
